symbol,DATE,TIME_M,EX,TR_SCOND,SIZE,PRICE
ACW,20140304,10:39:20.948,P,F,100,4.76
ACW,20140304,10:39:30.218,P,@,972,4.76
ACW,20140304,10:39:30.219,X,@,100,4.76
ACW,20140304,10:39:30.256,T,I,28,4.77
ACW,20140304,10:39:30.471,P,F,100,4.78
ACW,20140304,10:39:30.499,N,F,100,4.78
ACW,20140304,10:40:45.118,T,@,100,4.8
ACW,20140304,10:40:45.124,T,@,100,4.8
ACW,20140304,10:41:03.033,T,F,100,4.8
ACW,20140304,10:42:11.884,T,F,150,4.8
ACW,20140304,10:42:19.320,T,I,44,4.8
ACW,20140304,10:42:19.320,T,@,156,4.8
ACW,20140304,10:43:55.495,T,@,200,4.8
ACW,20140304,10:45:31.669,T,@,200,4.8
ACW,20140304,10:45:42.086,X,@,100,4.8
ACW,20140304,10:46:06.674,T,@,100,4.8
ACW,20140304,10:46:51.101,T,@,9344,4.8
ACW,20140304,10:46:51.101,T,@,863,4.8
ACW,20140304,10:46:51.102,P,@,200,4.8
ACW,20140304,10:46:51.102,K,@,300,4.8
ACW,20140304,10:46:51.103,D,@,100,4.8
ACW,20140304,10:46:51.115,Z,F,100,4.8
ACW,20140304,10:46:51.140,Z,@,100,4.8
ACW,20140304,10:46:51.148,X,F,100,4.8
ACW,20140304,10:47:07.856,Z,@,100,4.8
ACW,20140304,10:47:07.861,N,@,100,4.81
ACW,20140304,10:47:07.869,D,I,50,4.8001
ACW,20140304,10:47:07.926,N,@,100,4.82
ACW,20140304,10:47:07.930,N,F,100,4.84
ACW,20140304,10:47:21.664,P,@,300,4.84
ACW,20140304,10:47:21.665,X,@,100,4.84
ACW,20140304,10:47:21.666,N,@,100,4.84
ACW,20140304,10:47:21.768,K,@,100,4.85
ACW,20140304,10:47:21.768,K,@,300,4.85
ACW,20140304,10:47:21.870,D,@,100,4.845
ACW,20140304,10:47:31.961,D,@,100,4.84
ACW,20140304,10:47:35.547,D,@,200,4.84
ACW,20140304,10:47:45.487,D,@,300,4.84
ACW,20140304,10:47:45.527,D,@,100,4.84
ACW,20140304,10:48:34.019,D,@,100,4.845
ACW,20140304,10:48:46.117,D,@,200,4.845
ACW,20140304,10:49:04.587,D,F,200,4.84
ACW,20140304,10:49:04.587,D,F,100,4.84
ACW,20140304,10:49:05.782,D,F,100,4.84
ACW,20140304,10:49:05.782,D,F,100,4.84
ACW,20140304,10:49:15.821,N,@,500,4.84
ACW,20140304,10:49:15.821,J,@,100,4.84
ACW,20140304,10:49:15.821,J,@,100,4.84
ACW,20140304,10:49:15.822,K,@,300,4.84
ACW,20140304,10:49:15.822,P,@,100,4.84
ACW,20140304,10:49:15.822,P,@,100,4.84
ACW,20140304,10:49:15.822,P,@,100,4.84
ACW,20140304,10:49:15.823,T,F,100,4.84
ACW,20140304,10:49:15.823,T,F,1000,4.84
ACW,20140304,10:49:15.823,T,F,400,4.84
ACW,20140304,10:49:15.823,T,F,100,4.84
ACW,20140304,10:49:15.824,P,F,100,4.84
ACW,20140304,10:49:15.824,N,@,200,4.84
ACW,20140304,10:49:15.825,P,@,100,4.84
ACW,20140304,10:49:15.825,P,@,100,4.84
ACW,20140304,10:49:15.862,D,@,100,4.84
ACW,20140304,10:49:15.897,C,F,100,4.84
ACW,20140304,10:49:15.935,N,I,63,4.83
ACW,20140304,10:49:15.938,T,I,35,4.83
ACW,20140304,10:49:15.938,T,I,2,4.83
ACW,20140304,10:49:15.944,T,I,59,4.83
ACW,20140304,10:49:16.248,N,@,100,4.84
ACW,20140304,10:49:32.116,Y,F,100,4.84
ACW,20140304,10:50:24.431,D,@,100,4.84
ACW,20140304,10:51:50.109,Y,F,100,4.84
ACW,20140304,10:52:02.716,D,@,200,4.84
ACW,20140304,10:53:37.108,Y,F,100,4.84
ACW,20140304,10:53:43.269,D,@,200,4.84
ACW,20140304,10:55:23.907,D,@,200,4.84
ACW,20140304,10:56:14.046,K,I,41,4.83
ACW,20140304,10:56:14.049,K,F I,59,4.83
ACW,20140304,10:56:20.568,K,F,100,4.83
ACW,20140304,10:57:04.395,T,@,100,4.83
ACW,20140304,10:57:04.395,K,@,100,4.83
ACW,20140304,10:57:23.788,K,F,200,4.83
ACW,20140304,10:57:23.788,K,F,100,4.83
ACW,20140304,10:57:23.789,T,F,100,4.83
ACW,20140304,10:57:23.791,D,@,100,4.83
ACW,20140304,10:58:47.393,D,@,200,4.84
ACW,20140304,10:59:20.015,D,@,100,4.84
ACW,20140304,10:59:21.163,K,@,100,4.84
ACW,20140304,10:59:21.163,P,F,100,4.84
ACW,20140304,10:59:21.216,K,F,100,4.85
ACW,20140304,10:59:21.217,K,@,1100,4.85
ACW,20140304,10:59:21.226,N,F,100,4.87
ACW,20140304,10:59:34.299,N,F,100,4.89
ACW,20140304,10:59:36.989,N,F,100,4.9
ACW,20140304,10:59:37.734,N,@,100,4.9
ACW,20140304,10:59:46.670,N,@,100,4.9
ACW,20140304,10:59:48.387,P,@,100,4.89
ACW,20140304,10:59:48.388,J,F,100,4.89
ACW,20140304,10:59:48.388,N,F,200,4.89
ACW,20140304,10:59:55.783,P,@,100,4.88
ACW,20140304,10:59:55.784,K,F,200,4.88
ACW,20140304,10:59:55.784,N,F,400,4.88
ACW,20140304,10:59:55.806,P,@,100,4.87
ACW,20140304,10:59:55.806,P,@,100,4.87
ACW,20140304,10:59:55.806,T,@,100,4.87
ACW,20140304,11:00:41.522,N,F,300,4.9
ACW,20140304,11:00:41.529,N,@,100,4.91
ACW,20140304,11:01:17.735,K,F,100,4.92
ACW,20140304,11:01:17.736,K,F,500,4.92
ACW,20140304,11:01:27.759,B,F,100,4.92
ACW,20140304,11:01:27.760,N,@,200,4.92
ACW,20140304,11:01:31.961,P,@,100,4.91
ACW,20140304,11:01:31.962,N,@,160,4.91
ACW,20140304,11:01:43.140,T,F,100,4.88
ACW,20140304,11:01:43.153,Z,F I,35,4.88
ACW,20140304,11:01:43.154,B,F,100,4.9
ACW,20140304,11:01:43.155,N,F,100,4.9
ACW,20140304,11:01:45.181,D,F,18658,4.87
ACW,20140304,11:01:45.589,N,@,100,4.91
ACW,20140304,11:01:48.873,K,@,100,4.91
ACW,20140304,11:01:48.874,T,F,100,4.91
ACW,20140304,11:01:52.076,N,F,100,4.91
ACW,20140304,11:01:58.921,N,F,551,4.9
ACW,20140304,11:01:58.941,T,F,100,4.9
ACW,20140304,11:02:12.951,N,F,100,4.9
ACW,20140304,11:02:13.972,P,F,1300,4.9
ACW,20140304,11:02:13.972,N,F,200,4.9
ACW,20140304,11:03:04.038,D,@,3000,4.9
ACW,20140304,11:03:04.045,D,@,1900,4.8999
ACW,20140304,11:03:15.131,P,I,46,4.89
ACW,20140304,11:03:15.131,P,@,100,4.89
ACW,20140304,11:03:15.132,T,F,100,4.89
ACW,20140304,11:03:15.132,P,I,53,4.89
ACW,20140304,11:03:15.132,T,F,200,4.89
ACW,20140304,11:03:15.132,P,I,47,4.89
ACW,20140304,11:03:30.419,N,F,100,4.91
ACW,20140304,11:04:50.490,N,F,200,4.91
ACW,20140304,11:04:50.516,B,F,100,4.91
ACW,20140304,11:05:09.905,Y,@,100,4.93
ACW,20140304,11:05:49.348,B,F,100,4.92
ACW,20140304,11:05:49.349,N,F,100,4.92
ACW,20140304,11:05:51.554,D,@,500,4.9101
ACW,20140304,11:05:51.649,T,@,100,4.91
ACW,20140304,11:05:51.650,T,@,100,4.91
ACW,20140304,11:05:51.654,P,@,100,4.91
ACW,20140304,11:08:42.528,N,@,100,4.91
ACW,20140304,11:08:42.530,D,@,100,4.91
ACW,20140304,11:09:15.022,N,F,100,4.91
ACW,20140304,11:09:15.056,Z,@,100,4.905
ACW,20140304,11:10:20.495,P,F I,41,4.9
ACW,20140304,11:10:20.495,P,F,100,4.9
ACW,20140304,11:10:20.495,B,F,100,4.9
ACW,20140304,11:10:20.495,X,F,100,4.9
ACW,20140304,11:10:20.496,K,F I,50,4.9
ACW,20140304,11:10:20.496,K,F,100,4.9
ACW,20140304,11:10:20.496,T,F,700,4.905
ACW,20140304,11:10:20.496,J,F,400,4.9
ACW,20140304,11:10:20.496,K,F,100,4.9
ACW,20140304,11:10:20.496,T,F,100,4.9
ACW,20140304,11:10:20.496,T,F,500,4.9
ACW,20140304,11:10:20.496,J,F,700,4.9
ACW,20140304,11:10:20.496,T,F,100,4.9
ACW,20140304,11:10:20.496,T,F,100,4.9
ACW,20140304,11:10:20.496,T,F,1200,4.9
ACW,20140304,11:10:20.497,T,F,500,4.9
ACW,20140304,11:10:20.497,J,F,300,4.9
ACW,20140304,11:10:20.497,T,F,100,4.9
ACW,20140304,11:10:20.497,T,F,200,4.9
ACW,20140304,11:10:20.498,T,F,100,4.89
ACW,20140304,11:10:20.500,D,@,100,4.895
ACW,20140304,11:10:20.501,Y,F,100,4.88
ACW,20140304,11:10:20.501,B,F,100,4.88
ACW,20140304,11:10:20.501,Y,F,100,4.88
ACW,20140304,11:10:20.501,J,F,100,4.88
ACW,20140304,11:10:20.502,T,F I,16,4.88
ACW,20140304,11:10:20.504,D,@,1000,4.905
ACW,20140304,11:10:20.505,D,@,100,4.905
ACW,20140304,11:10:20.507,T,@,200,4.88
ACW,20140304,11:10:20.507,T,@,200,4.88
ACW,20140304,11:10:20.508,T,@,100,4.88
ACW,20140304,11:10:20.508,T,@,500,4.88
ACW,20140304,11:10:20.511,D,@,100,4.905
ACW,20140304,11:10:20.513,N,F,995,4.9
ACW,20140304,11:10:20.514,N,F I,51,4.89
ACW,20140304,11:10:20.514,N,F,300,4.88
ACW,20140304,11:10:20.515,N,@,100,4.87
ACW,20140304,11:10:20.515,N,@,200,4.88
ACW,20140304,11:10:20.518,D,@,100,4.9025
ACW,20140304,11:10:20.528,D,I,50,4.905
ACW,20140304,11:10:22.853,P,@,100,4.88
ACW,20140304,11:10:22.854,N,@,100,4.88
ACW,20140304,11:10:37.853,N,@,200,4.88
ACW,20140304,11:10:37.965,P,@,100,4.88
ACW,20140304,11:10:53.853,N,@,200,4.88
ACW,20140304,11:11:14.908,N,@,200,4.88
ACW,20140304,11:12:18.892,N,@,100,4.88
ACW,20140304,11:12:18.901,D,@,100,4.88
ACW,20140304,11:12:39.892,T,@,100,4.88
ACW,20140304,11:12:39.894,N,@,100,4.88
ACW,20140304,11:12:39.912,D,@,100,4.88
ACW,20140304,11:12:41.904,N,@,100,4.88
ACW,20140304,11:12:43.901,T,@,100,4.88
ACW,20140304,11:12:43.903,N,@,100,4.88
ACW,20140304,11:12:45.902,T,@,100,4.88
ACW,20140304,11:12:45.904,N,@,100,4.88
ACW,20140304,11:12:47.926,T,@,100,4.88
ACW,20140304,11:12:47.928,N,@,100,4.88
ACW,20140304,11:12:49.932,N,@,100,4.88
ACW,20140304,11:12:51.935,T,@,100,4.88
ACW,20140304,11:12:51.935,Z,@,100,4.88
ACW,20140304,11:12:51.936,Z,@,300,4.88
ACW,20140304,11:12:51.937,N,@,100,4.88
ACW,20140304,11:12:53.106,N,F,100,4.88
ACW,20140304,11:12:53.961,Z,@,100,4.88
ACW,20140304,11:12:53.962,N,@,100,4.88
ACW,20140304,11:12:55.985,Z,@,100,4.88
ACW,20140304,11:12:55.985,T,@,100,4.88
ACW,20140304,11:12:55.987,N,@,100,4.88
ACW,20140304,11:12:57.991,Z,@,100,4.88
ACW,20140304,11:12:57.993,N,@,100,4.88
ACW,20140304,11:12:59.997,N,@,100,4.88
ACW,20140304,11:13:02.002,N,@,100,4.88
ACW,20140304,11:13:04.027,N,@,100,4.88
ACW,20140304,11:13:06.052,N,@,100,4.88
ACW,20140304,11:13:08.056,N,@,100,4.88
ACW,20140304,11:14:02.563,D,@,100,4.88
ACW,20140304,11:14:02.798,D,@,200,4.88
ACW,20140304,11:14:02.802,N,F,200,4.88
ACW,20140304,11:14:05.757,N,@,100,4.88
ACW,20140304,11:14:09.527,N,@,200,4.88
ACW,20140304,11:15:08.569,N,@,100,4.88
ACW,20140304,11:15:10.604,N,@,100,4.88
ACW,20140304,11:15:12.609,N,@,100,4.88
ACW,20140304,11:15:14.614,N,@,100,4.88
ACW,20140304,11:15:15.222,P,F,100,4.87
ACW,20140304,11:15:15.222,P,F,100,4.87
ACW,20140304,11:15:15.222,P,F,100,4.87
ACW,20140304,11:15:15.222,B,F,100,4.87
ACW,20140304,11:15:15.222,X,F,100,4.87
ACW,20140304,11:15:15.222,Z,F,100,4.88
ACW,20140304,11:15:15.222,J,F,100,4.87
ACW,20140304,11:15:15.222,K,F,100,4.87
ACW,20140304,11:15:15.222,T,F,200,4.88
ACW,20140304,11:15:15.223,T,F,100,4.87
ACW,20140304,11:15:15.223,T,F,100,4.87
ACW,20140304,11:15:15.223,T,@,100,4.88
ACW,20140304,11:15:15.244,N,@,100,4.88
ACW,20140304,11:15:15.244,N,F,1100,4.87
ACW,20140304,11:15:15.244,N,F,200,4.88
ACW,20140304,11:15:15.244,N,F I,47,4.87
ACW,20140304,11:15:15.276,C,F,100,4.87
ACW,20140304,11:15:15.963,D,@,157,4.87
ACW,20140304,11:15:17.718,D,@,300,4.88
ACW,20140304,11:15:18.646,N,@,100,4.89
ACW,20140304,11:15:22.602,D,@,400,4.8905
ACW,20140304,11:15:22.603,D,@,100,4.8905
ACW,20140304,11:15:22.603,D,@,100,4.895
ACW,20140304,11:15:22.631,D,@,400,4.895
ACW,20140304,11:15:31.049,N,@,100,4.9
ACW,20140304,11:16:01.031,T,@,100,4.9
ACW,20140304,11:16:01.031,K,@,100,4.9
ACW,20140304,11:16:01.089,N,@,100,4.9
ACW,20140304,11:16:01.555,Z,@,100,4.9
ACW,20140304,11:16:02.095,P,F,100,4.9
ACW,20140304,11:16:02.096,T,F,100,4.9
ACW,20140304,11:17:50.796,X,@,100,4.9
ACW,20140304,11:17:50.839,D,@,100,4.9
ACW,20140304,11:17:50.841,T,@,100,4.9
ACW,20140304,11:17:51.339,D,@,100,4.9
ACW,20140304,11:17:51.340,D,@,100,4.9
ACW,20140304,11:17:51.820,D,@,100,4.905
ACW,20140304,11:17:51.831,T,@,100,4.9
ACW,20140304,11:17:51.832,N,@,100,4.9
ACW,20140304,11:17:51.838,D,@,100,4.91
ACW,20140304,11:17:51.845,D,@,100,4.91
ACW,20140304,11:17:54.836,D,@,100,4.892
ACW,20140304,11:18:42.020,P,F,100,4.9
ACW,20140304,11:18:42.022,T,F,100,4.9
ACW,20140304,11:18:42.086,D,@,100,4.905
ACW,20140304,11:18:42.095,T,@,100,4.9
ACW,20140304,11:18:42.095,T,@,100,4.9
ACW,20140304,11:18:42.095,T,@,100,4.9
ACW,20140304,11:18:42.095,T,@,100,4.9
ACW,20140304,11:18:42.095,T,@,100,4.9
ACW,20140304,11:18:42.096,D,@,100,4.9
ACW,20140304,11:18:42.100,P,F,100,4.9
ACW,20140304,11:18:42.122,T,F,100,4.9
ACW,20140304,11:19:42.408,T,@,100,4.9
ACW,20140304,11:19:42.420,N,@,100,4.91
ACW,20140304,11:19:42.423,N,@,100,4.91
ACW,20140304,11:19:42.464,T,@,100,4.91
ACW,20140304,11:19:42.464,T,@,200,4.91
ACW,20140304,11:19:42.465,N,@,100,4.91
ACW,20140304,11:19:42.465,J,@,200,4.91
ACW,20140304,11:19:42.474,N,@,100,4.9
ACW,20140304,11:19:42.475,D,@,100,4.905
ACW,20140304,11:19:42.475,D,@,100,4.91
ACW,20140304,11:19:42.476,T,@,100,4.91
ACW,20140304,11:19:42.483,P,@,100,4.9
ACW,20140304,11:19:42.543,D,@,100,4.91
ACW,20140304,11:19:42.664,D,@,100,4.91
ACW,20140304,11:19:42.674,D,@,100,4.91
ACW,20140304,11:19:42.954,D,@,100,4.9
ACW,20140304,11:19:42.954,D,@,100,4.9
ACW,20140304,11:19:42.954,D,@,100,4.9
ACW,20140304,11:20:36.176,P,@,100,4.91
ACW,20140304,11:20:48.900,D,@,1742,4.9065
ACW,20140304,11:20:48.951,D,@,100,4.9
ACW,20140304,11:20:48.952,B,@,100,4.9
ACW,20140304,11:20:48.953,J,@,100,4.9
ACW,20140304,11:20:48.954,N,@,100,4.9
ACW,20140304,11:20:48.961,D,@,100,4.9
ACW,20140304,11:20:48.961,D,@,100,4.9
ACW,20140304,11:20:50.643,D,@,100,4.91
ACW,20140304,11:21:22.710,T,F I,91,4.91
ACW,20140304,11:21:34.013,T,I,9,4.91
ACW,20140304,11:21:34.033,N,I,91,4.92
ACW,20140304,11:21:34.224,D,@,1450,4.9183
ACW,20140304,11:21:34.272,D,@,100,4.91
ACW,20140304,11:23:25.636,Y,@,200,4.93
ACW,20140304,11:23:40.098,T,F,100,4.93
ACW,20140304,11:24:22.681,N,F,100,4.94
ACW,20140304,11:24:29.526,N,@,200,4.94
ACW,20140304,11:24:45.419,N,@,100,4.94
ACW,20140304,11:25:16.675,K,@,200,4.94
ACW,20140304,11:25:50.828,D,@,100,4.9399
ACW,20140304,11:25:50.893,D,@,100,4.9399
ACW,20140304,11:26:29.481,P,@,100,4.93
ACW,20140304,11:26:29.481,P,@,100,4.93
ACW,20140304,11:26:29.481,P,@,100,4.93
ACW,20140304,11:26:29.481,P,@,102,4.93
ACW,20140304,11:26:29.481,P,@,600,4.93
ACW,20140304,11:26:29.481,P,@,100,4.93
ACW,20140304,11:26:29.482,T,F,100,4.93
ACW,20140304,11:26:29.482,T,F,100,4.93
ACW,20140304,11:26:29.482,K,F,100,4.93
ACW,20140304,11:26:29.482,Z,F,200,4.93
ACW,20140304,11:26:29.482,N,F,200,4.93
ACW,20140304,11:26:29.518,C,@,100,4.93
ACW,20140304,11:26:35.936,P,@,100,4.92
ACW,20140304,11:26:35.936,P,I,46,4.92
ACW,20140304,11:26:35.937,T,F,500,4.92
ACW,20140304,11:26:35.937,B,@,100,4.92
ACW,20140304,11:26:35.937,T,F I,35,4.92
ACW,20140304,11:26:35.937,T,F,100,4.92
ACW,20140304,11:26:35.937,K,F,100,4.92
ACW,20140304,11:26:35.937,Z,I,46,4.92
ACW,20140304,11:26:35.937,K,@,100,4.92
ACW,20140304,11:26:35.937,Z,I,13,4.92
ACW,20140304,11:26:35.937,Z,I,46,4.92
ACW,20140304,11:26:35.938,N,@,100,4.92
ACW,20140304,11:26:35.938,N,F,516,4.92
ACW,20140304,11:26:35.939,N,F,384,4.92
ACW,20140304,11:26:35.941,T,F,200,4.92
ACW,20140304,11:26:39.290,N,@,100,4.92
ACW,20140304,11:26:40.774,J,F,600,4.93
ACW,20140304,11:28:56.673,K,@,200,4.93
ACW,20140304,11:29:17.522,K,@,100,4.93
ACW,20140304,11:29:36.624,K,@,100,4.93
ACW,20140304,11:29:44.780,K,@,100,4.93
ACW,20140304,11:29:45.260,D,@,100,4.94
ACW,20140304,11:30:00.861,P,@,100,4.93
ACW,20140304,11:30:00.863,T,F,100,4.93
ACW,20140304,11:30:00.863,T,F,100,4.93
ACW,20140304,11:30:00.863,N,F,100,4.93
ACW,20140304,11:30:00.863,J,F,100,4.93
ACW,20140304,11:30:08.137,P,@,100,4.92
ACW,20140304,11:30:08.139,Z,F,100,4.92
ACW,20140304,11:30:08.139,N,F,100,4.92
ACW,20140304,11:30:08.139,P,F I,68,4.92
ACW,20140304,11:30:08.187,P,I,30,4.91
ACW,20140304,11:30:08.187,N,@,100,4.91
ACW,20140304,11:30:30.374,N,F,100,4.91
ACW,20140304,11:30:48.970,N,@,100,4.92
ACW,20140304,11:30:51.614,D,@,200,4.929
ACW,20140304,11:30:51.617,D,@,200,4.929
ACW,20140304,11:30:52.580,D,@,200,4.929
ACW,20140304,11:30:53.133,D,@,1400,4.929
ACW,20140304,11:31:07.530,N,@,100,4.93
ACW,20140304,11:31:23.491,D,F I,31,4.93
ACW,20140304,11:31:23.495,D,@,100,4.925
ACW,20140304,11:31:59.659,D,F,169,4.93
ACW,20140304,11:33:54.678,T,@,100,4.94
ACW,20140304,11:33:54.678,K,@,100,4.94
ACW,20140304,11:33:54.678,K,@,100,4.94
ACW,20140304,11:33:54.679,K,F,600,4.94
ACW,20140304,11:33:55.073,Y,@,200,4.97
ACW,20140304,11:33:57.358,N,@,359,4.97
ACW,20140304,11:35:41.137,P,@,200,4.97
ACW,20140304,11:35:41.137,P,@,100,4.97
ACW,20140304,11:35:41.138,N,F,200,4.97
ACW,20140304,11:35:41.164,T,F,100,4.97
ACW,20140304,11:35:41.165,B,F,100,4.97
ACW,20140304,11:35:41.165,Z,F,100,4.97
ACW,20140304,11:35:41.169,D,F,100,4.97
ACW,20140304,11:35:41.174,D,@,100,4.97
ACW,20140304,11:35:41.179,D,F,100,4.97
ACW,20140304,11:35:41.376,D,@,100,4.97
ACW,20140304,11:35:47.120,N,F,140,4.96
ACW,20140304,11:35:47.148,Z,I,64,4.96
ACW,20140304,11:35:47.148,Z,I,30,4.96
ACW,20140304,11:35:47.157,D,I,4,4.96
ACW,20140304,11:35:49.762,D,@,100,4.96
ACW,20140304,11:35:53.478,N,F,225,4.95
ACW,20140304,11:35:53.504,K,F,100,4.95
ACW,20140304,11:35:53.716,D,@,100,4.95
ACW,20140304,11:35:58.230,N,@,100,4.95
ACW,20140304,11:35:58.239,N,@,100,4.95
ACW,20140304,11:36:22.131,P,@,100,4.95
ACW,20140304,11:36:22.132,N,F,800,4.95
ACW,20140304,11:36:22.158,T,F,300,4.95
ACW,20140304,11:36:22.158,B,F,100,4.95
ACW,20140304,11:36:22.159,K,F,400,4.95
ACW,20140304,11:36:22.161,D,@,200,4.96
ACW,20140304,11:36:22.202,N,@,100,4.94
ACW,20140304,11:36:22.202,N,@,400,4.95
ACW,20140304,11:36:22.209,T,F,100,4.95
ACW,20140304,11:36:24.139,N,@,100,4.94
ACW,20140304,11:36:55.943,N,@,100,4.94
ACW,20140304,11:37:06.367,N,F,100,4.94
ACW,20140304,11:37:44.840,N,@,100,4.95
ACW,20140304,11:37:53.787,N,F,200,4.94
ACW,20140304,11:37:53.789,B,F,100,4.94
