DATE,TIME_M,EX,SYM_ROOT,SYM_SUFFIX,TR_SCOND,SIZE,PRICE,TR_STOPIND,TR_CORR,TR_SEQNUM,TR_SOURCE,TR_RF
20140304,10:15:46.169,D,ACW,,@,100,4.86,N,00,263159,C,T
20140304,10:16:28.472,D,ACW,,@,200,4.86,N,00,266386,C,N
20140304,10:17:23.984,D,ACW,,@,200,4.86,N,00,270490,C,N
20140304,10:17:40.365,D,ACW,,@,100,4.86,N,00,271427,C,T
20140304,10:17:45.670,D,ACW,,@,600,4.86,N,00,271766,C,T
20140304,10:17:45.672,D,ACW,,@,100,4.87,N,00,271767,C,T
20140304,10:17:45.677,D,ACW,,@,900,4.87,N,00,271768,C,T
20140304,10:17:45.677,P,ACW,,F,300,4.87,N,00,271769,C,
20140304,10:17:45.678,P,ACW,,F,100,4.87,N,00,271770,C,
20140304,10:17:45.678,N,ACW,,F,400,4.87,N,00,271771,C,
20140304,10:17:45.679,D,ACW,,@,100,4.85,N,00,271772,C,T
20140304,10:17:45.679,Y,ACW,,F,200,4.87,N,00,271773,C,
20140304,10:17:45.680,N,ACW,,F,400,4.87,N,00,271774,C,
20140304,10:17:45.682,D,ACW,,@,100,4.87,N,00,271775,C,T
20140304,10:17:45.861,D,ACW,,@,100,4.865,N,00,271785,C,T
20140304,10:17:45.891,Z,ACW,,@,100,4.865,N,00,271797,C,
20140304,10:17:45.993,N,ACW,,@,100,4.87,N,00,271807,C,
20140304,10:17:53.419,Z,ACW,,F,200,4.865,N,00,272228,C,
20140304,10:17:53.419,Y,ACW,,F,200,4.87,N,00,272229,C,
20140304,10:17:53.420,N,ACW,,F,300,4.87,N,00,272230,C,
20140304,10:17:53.433,D,ACW,,@,100,4.86,N,00,272233,C,T
20140304,10:17:53.472,D,ACW,,@,100,4.87,N,00,272235,C,T
20140304,10:18:08.889,J,ACW,,I,28,4.87,N,00,273425,C,
20140304,10:18:08.900,Y,ACW,,F I,72,4.87,N,00,273426,C,
20140304,10:18:19.496,D,ACW,,@,200,4.865,N,00,274111,C,N
20140304,10:18:20.727,P,ACW,,@,200,4.86,N,00,274166,C,
20140304,10:18:20.728,N,ACW,,F,412,4.86,N,00,274167,C,
20140304,10:18:20.730,B,ACW,,@,100,4.87,N,00,274168,C,
20140304,10:18:20.754,T,ACW,,F,100,4.86,N,00,274169,C,
20140304,10:18:20.755,K,ACW,,F,100,4.86,N,00,274170,C,
20140304,10:18:20.835,C,ACW,,F,100,4.86,N,00,274173,C,
20140304,10:18:31.890,Z,ACW,,@,100,4.86,N,00,275522,C,
20140304,10:19:15.028,D,ACW,,@,100,4.86,N,00,278214,C,N
20140304,10:19:17.619,D,ACW,,@,100,4.87,N,00,278365,C,T
20140304,10:19:19.596,D,ACW,,@,100,4.865,N,00,278502,C,N
20140304,10:19:33.285,D,ACW,,@,117,4.8601,N,00,279514,C,T
20140304,10:19:46.073,N,ACW,,F,129,4.86,N,00,280125,C,
20140304,10:19:46.099,K,ACW,,F,700,4.86,N,00,280126,C,
20140304,10:19:46.103,D,ACW,,F,100,4.86,N,00,280127,C,
20140304,10:19:57.446,P,ACW,,@,100,4.85,N,00,280816,C,
20140304,10:19:57.446,P,ACW,,I,53,4.85,N,00,280817,C,
20140304,10:19:57.452,D,ACW,,F,500,4.85,N,00,280818,C,
20140304,10:19:57.460,D,ACW,,F,100,4.85,N,00,280819,C,
20140304,10:19:57.501,D,ACW,,@,100,4.84,N,00,280823,C,T
20140304,10:20:10.544,D,ACW,,@,100,4.85,N,00,281879,C,N
20140304,10:20:27.060,D,ACW,,@,100,4.86,N,00,282680,C,T
20140304,10:20:27.065,N,ACW,,F,100,4.86,N,00,282684,C,
20140304,10:21:04.260,P,ACW,,@,100,4.85,N,00,286700,C,
20140304,10:21:04.261,T,ACW,,F,100,4.85,N,00,286701,C,
20140304,10:21:04.261,Z,ACW,,F I,46,4.85,N,00,286702,C,
20140304,10:21:04.261,Z,ACW,,F,100,4.85,N,00,286703,C,
20140304,10:21:04.262,N,ACW,,F,100,4.85,N,00,286704,C,
20140304,10:21:04.266,D,ACW,,F,100,4.85,N,00,286705,C,
20140304,10:21:06.063,D,ACW,,@,100,4.845,N,00,286765,C,N
20140304,10:21:47.571,D,ACW,,@,3000,4.84,N,00,289391,C,T
